Time 	 R1 	 R2 	 R3 	 R4 	 R5
41.04 	 883 	 1285 	 1987 	 1075 	 396
41.04 	 872 	 1269 	 1992 	 1088 	 401
41.05 	 875 	 1277 	 2014 	 1077 	 405
41.06 	 872 	 1283 	 2018 	 1090 	 399
41.06 	 911 	 1263 	 2023 	 1079 	 394
41.07 	 921 	 1285 	 2028 	 1079 	 393
41.08 	 914 	 1271 	 2024 	 1070 	 393
41.08 	 919 	 1255 	 2011 	 1070 	 395
41.09 	 881 	 1260 	 1998 	 1065 	 398
41.10 	 890 	 1264 	 1992 	 1055 	 407
41.10 	 880 	 1263 	 1986 	 1061 	 410
41.11 	 906 	 1273 	 1996 	 1058 	 411
41.12 	 894 	 1275 	 1980 	 1054 	 405
41.12 	 885 	 1282 	 1992 	 1055 	 408
41.13 	 888 	 1283 	 1982 	 1063 	 410
41.14 	 887 	 1266 	 1973 	 1057 	 413
41.14 	 892 	 1259 	 1973 	 1068 	 412
41.15 	 908 	 1254 	 1985 	 1084 	 405
41.16 	 900 	 1255 	 1978 	 1081 	 408
41.16 	 900 	 1265 	 1978 	 1081 	 408
41.17 	 911 	 1265 	 1970 	 1083 	 405
41.18 	 906 	 1255 	 1954 	 1085 	 410
41.18 	 900 	 1264 	 1970 	 1086 	 412
41.19 	 886 	 1264 	 1961 	 1085 	 410
41.20 	 905 	 1273 	 1962 	 1084 	 406
41.20 	 903 	 1261 	 1960 	 1075 	 411
41.21 	 901 	 1269 	 1974 	 1075 	 407
41.22 	 901 	 1265 	 1975 	 1071 	 400
41.23 	 912 	 1262 	 1952 	 1065 	 401
41.23 	 902 	 1294 	 1956 	 1072 	 392
41.24 	 905 	 1266 	 1963 	 1074 	 388
41.25 	 932 	 1279 	 1962 	 1070 	 391
41.25 	 926 	 1273 	 1950 	 1058 	 395
41.26 	 914 	 1283 	 1943 	 1072 	 400
41.26 	 902 	 1281 	 1929 	 1068 	 406
41.27 	 910 	 1269 	 1933 	 1073 	 405
41.28 	 919 	 1257 	 1915 	 1071 	 408
41.28 	 891 	 1253 	 1913 	 1074 	 407
41.29 	 861 	 1267 	 1924 	 1063 	 407
41.30 	 878 	 1276 	 1938 	 1058 	 404
41.30 	 898 	 1284 	 1930 	 1055 	 401
41.31 	 907 	 1284 	 1932 	 1046 	 399
41.32 	 931 	 1282 	 1936 	 1052 	 405
41.32 	 923 	 1285 	 1951 	 1050 	 407
41.33 	 924 	 1287 	 1953 	 1055 	 405
41.34 	 934 	 1302 	 1952 	 1071 	 403
41.34 	 916 	 1303 	 1954 	 1085 	 394
41.35 	 899 	 1322 	 1945 	 1081 	 401
41.36 	 906 	 1309 	 1924 	 1081 	 400
41.36 	 904 	 1315 	 1925 	 1076 	 398
41.37 	 923 	 1300 	 1928 	 1082 	 403
41.38 	 924 	 1298 	 1926 	 1085 	 409
41.38 	 927 	 1285 	 1945 	 1081 	 410
41.39 	 912 	 1305 	 1953 	 1075 	 413
41.40 	 900 	 1309 	 1965 	 1067 	 417
41.40 	 892 	 1293 	 1955 	 1075 	 423
41.41 	 924 	 1291 	 1959 	 1075 	 425
41.42 	 930 	 1299 	 1973 	 1067 	 415
41.42 	 922 	 1304 	 1970 	 1060 	 418
41.43 	 926 	 1292 	 1966 	 1059 	 417
41.44 	 900 	 1319 	 1975 	 1048 	 424
41.44 	 881 	 1307 	 1989 	 1057 	 422
41.45 	 892 	 1311 	 1996 	 1050 	 425
41.46 	 900 	 1300 	 1984 	 1043 	 429
41.46 	 899 	 1311 	 1990 	 1033 	 429
41.47 	 905 	 1314 	 2002 	 1035 	 430
41.48 	 924 	 1325 	 1994 	 1055 	 436
41.48 	 878 	 1313 	 1989 	 1055 	 433
41.49 	 856 	 1313 	 1990 	 1078 	 433
41.50 	 859 	 1308 	 1995 	 1062 	 436
41.50 	 866 	 1297 	 1993 	 1050 	 440
41.51 	 880 	 1307 	 1984 	 1036 	 439
41.52 	 887 	 1318 	 1978 	 1035 	 438
41.52 	 891 	 1319 	 1973 	 1029 	 430
41.53 	 905 	 1311 	 1973 	 1037 	 436
41.54 	 906 	 1293 	 1979 	 1034 	 444
41.54 	 923 	 1316 	 1989 	 1018 	 436
41.55 	 916 	 1316 	 1988 	 1017 	 439
41.56 	 912 	 1322 	 1985 	 1017 	 448
41.56 	 899 	 1324 	 1987 	 1013 	 445
41.57 	 907 	 1357 	 1983 	 1020 	 437
41.57 	 925 	 1345 	 1979 	 1021 	 438
41.58 	 928 	 1339 	 1988 	 1027 	 442
41.59 	 925 	 1331 	 1981 	 1019 	 438
41.59 	 918 	 1349 	 1984 	 1013 	 438
41.60 	 912 	 1336 	 1989 	 1002 	 437
41.61 	 906 	 1328 	 1993 	 1008 	 435
41.61 	 908 	 1318 	 1984 	 1024 	 434
41.62 	 895 	 1308 	 1970 	 1022 	 425
41.63 	 902 	 1317 	 1978 	 1026 	 421
41.64 	 905 	 1322 	 1978 	 1029 	 422
41.64 	 925 	 1328 	 1964 	 1022 	 421
41.65 	 885 	 1324 	 1954 	 1038 	 421
41.66 	 870 	 1340 	 1948 	 1051 	 415
41.66 	 869 	 1344 	 1942 	 1058 	 421
41.67 	 888 	 1333 	 1950 	 1055 	 426
41.68 	 916 	 1321 	 1958 	 1035 	 424
41.68 	 933 	 1307 	 1977 	 1036 	 415
41.69 	 915 	 1315 	 1975 	 1046 	 415
41.69 	 905 	 1321 	 1976 	 1032 	 412
41.70 	 895 	 1314 	 1987 	 1038 	 412
41.71 	 907 	 1324 	 1990 	 1042 	 407
41.71 	 936 	 1314 	 1997 	 1035 	 406
41.72 	 928 	 1304 	 1977 	 1037 	 406
41.73 	 943 	 1311 	 1971 	 1035 	 412
41.74 	 923 	 1326 	 1959 	 1036 	 412
41.74 	 918 	 1331 	 1963 	 1040 	 416
41.75 	 937 	 1315 	 1982 	 1038 	 416
41.76 	 920 	 1312 	 1984 	 1045 	 419
41.76 	 922 	 1318 	 1981 	 1027 	 414
41.77 	 943 	 1318 	 1960 	 1027 	 412
41.77 	 919 	 1311 	 1962 	 1035 	 417
41.78 	 915 	 1306 	 1959 	 1028 	 416
41.79 	 902 	 1302 	 1948 	 1025 	 421
41.79 	 901 	 1299 	 1951 	 1032 	 419
41.80 	 870 	 1302 	 1955 	 1036 	 407
41.81 	 885 	 1301 	 1959 	 1038 	 407
41.81 	 879 	 1303 	 1978 	 1038 	 408
41.82 	 892 	 1299 	 1964 	 1024 	 419
41.83 	 892 	 1294 	 1960 	 1035 	 417
41.83 	 891 	 1298 	 1964 	 1045 	 414
41.84 	 886 	 1305 	 1970 	 1040 	 407
41.85 	 867 	 1302 	 1966 	 1038 	 405
41.85 	 883 	 1293 	 1965 	 1037 	 408
41.86 	 879 	 1279 	 1979 	 1040 	 413
41.87 	 896 	 1269 	 1983 	 1035 	 419
41.87 	 925 	 1280 	 1993 	 1036 	 420
41.88 	 930 	 1282 	 1990 	 1024 	 420
41.89 	 928 	 1296 	 2000 	 1024 	 420
41.89 	 909 	 1289 	 1992 	 1021 	 425
41.90 	 904 	 1286 	 1991 	 1031 	 422
41.91 	 886 	 1293 	 1967 	 1033 	 421
41.91 	 892 	 1274 	 1963 	 1021 	 430
41.92 	 869 	 1253 	 1968 	 1023 	 431
41.93 	 895 	 1252 	 1976 	 1030 	 421
41.93 	 897 	 1244 	 1978 	 1031 	 424
41.94 	 903 	 1245 	 1962 	 1034 	 424
41.95 	 922 	 1248 	 1977 	 1050 	 421
41.95 	 907 	 1250 	 1994 	 1055 	 414
41.96 	 907 	 1243 	 1996 	 1050 	 418
41.97 	 912 	 1261 	 2000 	 1047 	 416
41.97 	 923 	 1267 	 2008 	 1051 	 419
41.98 	 920 	 1265 	 2004 	 1051 	 410
41.99 	 918 	 1260 	 2004 	 1046 	 408
41.99 	 901 	 1261 	 2010 	 1041 	 407
42.00 	 902 	 1272 	 2016 	 1040 	 404
42.01 	 923 	 1267 	 2017 	 1042 	 403
42.01 	 922 	 1264 	 2010 	 1038 	 404
42.02 	 937 	 1260 	 2004 	 1036 	 405
42.03 	 954 	 1248 	 2013 	 1037 	 404
42.03 	 928 	 1254 	 2022 	 1041 	 407
42.04 	 935 	 1257 	 2003 	 1041 	 416
42.05 	 910 	 1276 	 2019 	 1039 	 424
42.05 	 926 	 1274 	 2007 	 1036 	 415
42.06 	 918 	 1272 	 2010 	 1038 	 414
42.07 	 898 	 1271 	 2008 	 1047 	 418
42.07 	 922 	 1267 	 2018 	 1059 	 410
42.08 	 890 	 1269 	 2009 	 1069 	 407
42.09 	 874 	 1265 	 1989 	 1077 	 407
42.09 	 871 	 1265 	 1991 	 1079 	 416
42.10 	 876 	 1258 	 2015 	 1071 	 416
42.11 	 886 	 1278 	 2007 	 1063 	 422
42.11 	 883 	 1276 	 2009 	 1059 	 427
42.12 	 873 	 1277 	 2001 	 1066 	 427
42.13 	 885 	 1288 	 1986 	 1067 	 428
42.13 	 889 	 1280 	 1962 	 1078 	 417
42.14 	 920 	 1268 	 1974 	 1076 	 418
42.15 	 940 	 1262 	 1982 	 1073 	 419
42.15 	 926 	 1229 	 1981 	 1066 	 418
42.16 	 925 	 1241 	 2001 	 1073 	 416
42.17 	 914 	 1246 	 1993 	 1070 	 419
42.17 	 915 	 1249 	 2004 	 1061 	 415
42.18 	 929 	 1260 	 1993 	 1060 	 412
42.19 	 922 	 1267 	 2001 	 1065 	 413
42.19 	 934 	 1260 	 1999 	 1067 	 418
42.20 	 912 	 1265 	 2006 	 1057 	 408
42.21 	 901 	 1265 	 2026 	 1062 	 408
42.21 	 916 	 1274 	 2019 	 1051 	 400
42.22 	 893 	 1261 	 2044 	 1048 	 400
42.23 	 884 	 1256 	 2045 	 1038 	 401
42.23 	 879 	 1242 	 2046 	 1039 	 410
42.24 	 889 	 1251 	 2042 	 1036 	 414
42.25 	 873 	 1252 	 2053 	 1045 	 419
42.25 	 894 	 1270 	 2063 	 1037 	 414
42.26 	 919 	 1273 	 2061 	 1038 	 415
42.27 	 935 	 1279 	 2067 	 1055 	 416
42.27 	 928 	 1278 	 2069 	 1050 	 419
42.28 	 925 	 1269 	 2071 	 1043 	 416
42.29 	 940 	 1274 	 2062 	 1028 	 418
42.29 	 936 	 1254 	 2041 	 1019 	 410
42.30 	 949 	 1249 	 2023 	 1023 	 406
42.31 	 944 	 1245 	 2030 	 1034 	 409
42.31 	 938 	 1242 	 2035 	 1035 	 402
42.32 	 928 	 1238 	 2027 	 1033 	 404
42.33 	 904 	 1234 	 2019 	 1040 	 397
42.33 	 910 	 1229 	 2023 	 1056 	 394
42.34 	 901 	 1225 	 2017 	 1062 	 397
42.35 	 904 	 1220 	 2024 	 1064 	 396
42.35 	 895 	 1229 	 2015 	 1065 	 390
42.36 	 906 	 1237 	 2012 	 1061 	 394
42.37 	 887 	 1225 	 1992 	 1068 	 394
42.37 	 882 	 1237 	 2002 	 1073 	 398
42.38 	 894 	 1240 	 2026 	 1067 	 399
42.39 	 903 	 1234 	 2001 	 1059 	 403
42.39 	 897 	 1233 	 2006 	 1055 	 403
42.40 	 880 	 1220 	 1990 	 1057 	 397
42.41 	 904 	 1226 	 1986 	 1065 	 395
42.41 	 905 	 1244 	 1978 	 1068 	 393
42.42 	 933 	 1251 	 1979 	 1073 	 394
42.43 	 952 	 1237 	 1976 	 1066 	 389
42.43 	 941 	 1243 	 1975 	 1078 	 393
42.44 	 915 	 1253 	 1988 	 1071 	 399
42.45 	 931 	 1248 	 1972 	 1048 	 405
42.45 	 932 	 1228 	 1977 	 1032 	 399
42.46 	 917 	 1218 	 1992 	 1043 	 394
42.47 	 913 	 1218 	 1991 	 1051 	 387
42.47 	 917 	 1223 	 1992 	 1049 	 391
42.48 	 919 	 1231 	 1994 	 1040 	 388
42.49 	 897 	 1234 	 1995 	 1029 	 389
42.49 	 906 	 1242 	 2003 	 1037 	 394
42.50 	 916 	 1232 	 2001 	 1040 	 395
42.51 	 901 	 1237 	 2018 	 1038 	 400
42.51 	 888 	 1255 	 2020 	 1028 	 401
42.52 	 896 	 1251 	 2022 	 1035 	 396
42.53 	 913 	 1249 	 2027 	 1045 	 398
42.53 	 916 	 1243 	 2020 	 1042 	 401
42.54 	 908 	 1232 	 2004 	 1045 	 405
42.55 	 885 	 1251 	 1996 	 1046 	 408
42.55 	 872 	 1264 	 2000 	 1057 	 411
42.56 	 898 	 1259 	 2005 	 1069 	 413
42.56 	 874 	 1266 	 2003 	 1071 	 412
42.57 	 880 	 1281 	 1996 	 1068 	 411
42.58 	 884 	 1279 	 1981 	 1064 	 404
42.58 	 875 	 1276 	 1982 	 1067 	 410
42.59 	 866 	 1263 	 1999 	 1058 	 416
42.60 	 861 	 1254 	 1996 	 1054 	 421
42.61 	 884 	 1263 	 1997 	 1057 	 423
42.61 	 892 	 1255 	 2005 	 1053 	 427
42.62 	 904 	 1257 	 2014 	 1051 	 430
42.63 	 886 	 1258 	 1998 	 1060 	 432
42.63 	 869 	 1253 	 1996 	 1071 	 431
42.64 	 885 	 1242 	 1990 	 1065 	 422
42.65 	 890 	 1249 	 1977 	 1054 	 416
42.65 	 882 	 1236 	 1971 	 1057 	 418
42.66 	 887 	 1243 	 1975 	 1058 	 409
42.66 	 889 	 1247 	 1952 	 1044 	 418
42.67 	 898 	 1251 	 1941 	 1058 	 416
42.68 	 889 	 1262 	 1950 	 1059 	 422
42.68 	 894 	 1249 	 1963 	 1081 	 415
42.69 	 891 	 1241 	 1962 	 1095 	 415
42.70 	 877 	 1263 	 1981 	 1094 	 415
42.71 	 881 	 1258 	 1986 	 1088 	 417
42.71 	 887 	 1262 	 1974 	 1099 	 424
42.72 	 877 	 1263 	 1983 	 1108 	 419
42.73 	 869 	 1258 	 1977 	 1112 	 420
42.73 	 877 	 1252 	 1982 	 1118 	 417
42.74 	 883 	 1240 	 1992 	 1110 	 415
42.75 	 860 	 1219 	 2003 	 1098 	 420
42.75 	 863 	 1215 	 1989 	 1093 	 422
42.76 	 870 	 1226 	 1989 	 1097 	 420
42.77 	 886 	 1224 	 2001 	 1083 	 422
42.77 	 874 	 1230 	 2007 	 1076 	 421
42.78 	 891 	 1221 	 2015 	 1075 	 412
42.79 	 884 	 1235 	 2022 	 1080 	 415
42.79 	 870 	 1235 	 2011 	 1068 	 416
42.80 	 887 	 1219 	 1996 	 1057 	 413
42.81 	 890 	 1206 	 1997 	 1077 	 418
42.81 	 894 	 1198 	 1994 	 1077 	 421
42.82 	 889 	 1183 	 1992 	 1074 	 424
42.83 	 873 	 1180 	 1988 	 1079 	 412
42.83 	 874 	 1186 	 1991 	 1083 	 414
42.84 	 863 	 1207 	 1991 	 1084 	 419
42.85 	 878 	 1232 	 1979 	 1074 	 415
42.86 	 870 	 1234 	 1975 	 1075 	 422
42.86 	 897 	 1219 	 1985 	 1080 	 417
42.87 	 881 	 1221 	 1973 	 1082 	 415
42.88 	 888 	 1235 	 1966 	 1061 	 418
42.88 	 859 	 1229 	 1967 	 1060 	 417
42.89 	 853 	 1220 	 1984 	 1064 	 407
42.90 	 860 	 1224 	 1993 	 1071 	 416
42.90 	 853 	 1255 	 2010 	 1076 	 414
42.91 	 858 	 1249 	 2003 	 1082 	 406
42.92 	 871 	 1256 	 1993 	 1070 	 406
42.92 	 873 	 1270 	 2010 	 1073 	 410
42.93 	 861 	 1251 	 1996 	 1069 	 409
42.94 	 892 	 1267 	 1997 	 1072 	 412
42.95 	 885 	 1272 	 2000 	 1063 	 414
42.95 	 879 	 1272 	 2013 	 1058 	 418
42.96 	 877 	 1256 	 2006 	 1041 	 416
42.97 	 874 	 1256 	 1984 	 1043 	 419
42.97 	 866 	 1250 	 1991 	 1052 	 425
42.98 	 866 	 1253 	 2010 	 1057 	 422
42.99 	 872 	 1231 	 2019 	 1056 	 420
42.99 	 857 	 1218 	 2017 	 1048 	 418
43.00 	 858 	 1227 	 2010 	 1049 	 422
43.01 	 874 	 1241 	 2005 	 1038 	 418
43.01 	 886 	 1239 	 1985 	 1025 	 415
43.02 	 873 	 1241 	 1979 	 1033 	 416
43.03 	 891 	 1256 	 2002 	 1038 	 409
43.03 	 892 	 1261 	 2007 	 1049 	 399
43.04 	 889 	 1249 	 2010 	 1055 	 395
43.05 	 884 	 1241 	 2009 	 1054 	 392
43.05 	 899 	 1232 	 2003 	 1058 	 394
43.06 	 881 	 1227 	 1985 	 1066 	 387
43.07 	 886 	 1224 	 1971 	 1064 	 387
43.07 	 881 	 1232 	 1985 	 1055 	 385
43.08 	 882 	 1236 	 1979 	 1062 	 377
43.09 	 878 	 1246 	 1969 	 1056 	 383
43.09 	 893 	 1246 	 1966 	 1064 	 381
43.10 	 889 	 1239 	 1966 	 1066 	 378
43.11 	 887 	 1253 	 1973 	 1076 	 377
43.11 	 877 	 1241 	 1985 	 1084 	 379
43.12 	 877 	 1234 	 1983 	 1102 	 380
43.13 	 872 	 1249 	 1979 	 1100 	 380
43.13 	 892 	 1249 	 1981 	 1098 	 380
43.14 	 901 	 1254 	 1993 	 1102 	 384
43.15 	 893 	 1258 	 1996 	 1121 	 386
43.15 	 885 	 1258 	 1983 	 1130 	 390
43.16 	 888 	 1251 	 1980 	 1128 	 395
43.17 	 880 	 1256 	 1982 	 1139 	 403
43.17 	 877 	 1249 	 1978 	 1134 	 402
43.18 	 893 	 1243 	 1970 	 1136 	 402
43.19 	 885 	 1232 	 1970 	 1141 	 408
43.19 	 899 	 1237 	 1983 	 1126 	 409
43.20 	 886 	 1220 	 1978 	 1118 	 406
43.21 	 907 	 1225 	 1957 	 1125 	 402
43.21 	 891 	 1227 	 1968 	 1123 	 399
43.22 	 884 	 1231 	 1948 	 1114 	 403
43.23 	 886 	 1237 	 1939 	 1122 	 396
43.23 	 908 	 1252 	 1940 	 1112 	 394
43.24 	 919 	 1251 	 1939 	 1112 	 399
43.25 	 890 	 1246 	 1949 	 1109 	 400
43.25 	 873 	 1234 	 1961 	 1125 	 401
43.26 	 875 	 1246 	 1953 	 1125 	 401
43.27 	 882 	 1251 	 1960 	 1127 	 400
43.27 	 894 	 1255 	 1972 	 1138 	 395
43.28 	 874 	 1256 	 1977 	 1141 	 394
43.29 	 889 	 1259 	 1954 	 1123 	 389
43.29 	 880 	 1267 	 1949 	 1126 	 388
43.30 	 885 	 1267 	 1947 	 1128 	 395
43.31 	 911 	 1284 	 1932 	 1110 	 393
43.31 	 911 	 1271 	 1922 	 1111 	 387
43.32 	 913 	 1273 	 1921 	 1112 	 389
43.33 	 912 	 1255 	 1893 	 1107 	 391
43.33 	 907 	 1260 	 1909 	 1134 	 388
43.34 	 916 	 1260 	 1911 	 1126 	 395
43.35 	 912 	 1256 	 1908 	 1116 	 392
43.35 	 920 	 1265 	 1901 	 1117 	 399
43.36 	 920 	 1254 	 1904 	 1135 	 407
43.37 	 918 	 1231 	 1910 	 1138 	 409
43.37 	 910 	 1213 	 1902 	 1148 	 417
43.38 	 914 	 1223 	 1906 	 1153 	 412
43.39 	 915 	 1224 	 1909 	 1152 	 412
43.39 	 915 	 1214 	 1916 	 1149 	 412
43.40 	 902 	 1209 	 1915 	 1153 	 409
43.41 	 901 	 1219 	 1910 	 1156 	 408
43.41 	 877 	 1211 	 1901 	 1170 	 409
43.42 	 881 	 1223 	 1900 	 1164 	 404
43.43 	 879 	 1234 	 1895 	 1178 	 410
43.43 	 880 	 1217 	 1888 	 1185 	 410
43.44 	 883 	 1224 	 1879 	 1177 	 417
43.45 	 884 	 1216 	 1884 	 1183 	 421
43.46 	 879 	 1234 	 1890 	 1189 	 416
43.46 	 872 	 1219 	 1882 	 1175 	 416
43.47 	 898 	 1243 	 1905 	 1181 	 419
43.48 	 915 	 1243 	 1900 	 1195 	 413
43.48 	 946 	 1247 	 1904 	 1183 	 414
43.49 	 920 	 1248 	 1917 	 1159 	 406
43.50 	 913 	 1233 	 1904 	 1138 	 402
43.50 	 917 	 1224 	 1926 	 1128 	 405
43.51 	 932 	 1211 	 1929 	 1141 	 409
43.52 	 910 	 1209 	 1927 	 1137 	 421
43.52 	 913 	 1215 	 1934 	 1142 	 416
43.53 	 896 	 1219 	 1948 	 1129 	 410
43.54 	 884 	 1220 	 1945 	 1127 	 412
43.54 	 875 	 1224 	 1949 	 1134 	 414
43.55 	 864 	 1215 	 1956 	 1133 	 408
43.56 	 877 	 1225 	 1962 	 1133 	 407
43.56 	 863 	 1235 	 1972 	 1135 	 417
43.57 	 871 	 1229 	 1964 	 1125 	 419
43.58 	 872 	 1238 	 1983 	 1125 	 428
43.58 	 871 	 1240 	 1999 	 1128 	 416
43.59 	 907 	 1224 	 2013 	 1129 	 419
43.60 	 868 	 1233 	 2010 	 1123 	 410
43.60 	 869 	 1224 	 2004 	 1116 	 415
43.61 	 900 	 1225 	 2003 	 1128 	 408
43.62 	 875 	 1216 	 2008 	 1109 	 406
43.63 	 900 	 1218 	 2014 	 1101 	 413
43.63 	 872 	 1227 	 2013 	 1105 	 413
43.64 	 883 	 1234 	 2012 	 1110 	 409
43.65 	 867 	 1251 	 2006 	 1099 	 407
43.65 	 875 	 1256 	 2009 	 1106 	 408
43.66 	 891 	 1253 	 2015 	 1121 	 410
43.67 	 892 	 1266 	 2016 	 1116 	 410
43.67 	 893 	 1263 	 1999 	 1112 	 411
43.68 	 898 	 1258 	 1987 	 1120 	 413
43.69 	 897 	 1250 	 1996 	 1115 	 412
43.69 	 867 	 1244 	 2005 	 1119 	 417
43.70 	 898 	 1222 	 2000 	 1117 	 417
43.71 	 894 	 1223 	 2005 	 1118 	 422
43.71 	 907 	 1219 	 2014 	 1127 	 421
43.72 	 922 	 1223 	 2008 	 1142 	 423
43.73 	 903 	 1231 	 2001 	 1135 	 424
43.73 	 888 	 1230 	 1997 	 1126 	 421
43.74 	 885 	 1202 	 1998 	 1114 	 419
43.75 	 880 	 1189 	 1970 	 1108 	 425
43.75 	 893 	 1197 	 1976 	 1110 	 428
43.76 	 870 	 1194 	 1962 	 1117 	 427
43.77 	 878 	 1180 	 1973 	 1107 	 418
43.77 	 878 	 1187 	 1973 	 1104 	 416
43.78 	 886 	 1192 	 1946 	 1108 	 414
43.79 	 888 	 1214 	 1937 	 1106 	 415
43.79 	 889 	 1206 	 1945 	 1105 	 415
43.80 	 864 	 1209 	 1932 	 1113 	 414
43.81 	 863 	 1193 	 1933 	 1108 	 415
43.81 	 868 	 1200 	 1940 	 1115 	 411
43.82 	 857 	 1205 	 1931 	 1125 	 410
43.83 	 862 	 1225 	 1938 	 1135 	 412
43.83 	 867 	 1224 	 1925 	 1123 	 407
43.84 	 847 	 1219 	 1914 	 1127 	 391
43.85 	 863 	 1232 	 1918 	 1121 	 390
43.85 	 881 	 1224 	 1919 	 1117 	 385
43.86 	 874 	 1207 	 1937 	 1126 	 376
43.87 	 875 	 1195 	 1931 	 1130 	 379
43.87 	 868 	 1217 	 1935 	 1124 	 384
43.88 	 847 	 1213 	 1921 	 1129 	 382
43.89 	 849 	 1199 	 1930 	 1132 	 386
43.89 	 863 	 1222 	 1920 	 1125 	 390
43.90 	 872 	 1210 	 1936 	 1125 	 387
43.91 	 888 	 1201 	 1920 	 1128 	 389
43.91 	 898 	 1212 	 1935 	 1125 	 394
43.92 	 876 	 1209 	 1937 	 1130 	 396
43.93 	 859 	 1203 	 1925 	 1143 	 390
43.93 	 870 	 1200 	 1922 	 1136 	 386
43.94 	 879 	 1206 	 1938 	 1142 	 377
43.95 	 893 	 1197 	 1937 	 1157 	 376
43.96 	 878 	 1197 	 1938 	 1152 	 379
43.96 	 888 	 1197 	 1941 	 1135 	 379
43.97 	 891 	 1208 	 1955 	 1138 	 378
43.98 	 883 	 1212 	 1962 	 1130 	 379
43.98 	 881 	 1215 	 1948 	 1125 	 379
43.99 	 881 	 1213 	 1958 	 1121 	 379
44.00 	 875 	 1213 	 1954 	 1114 	 384
44.00 	 878 	 1209 	 1946 	 1104 	 387
44.01 	 858 	 1200 	 1951 	 1114 	 389
44.02 	 868 	 1203 	 1952 	 1105 	 384
44.02 	 847 	 1202 	 1962 	 1095 	 380
44.03 	 856 	 1209 	 1970 	 1101 	 378
44.04 	 870 	 1205 	 1970 	 1109 	 386
44.04 	 873 	 1202 	 1951 	 1118 	 390
44.05 	 891 	 1203 	 1953 	 1128 	 393
44.06 	 889 	 1198 	 1959 	 1131 	 401
44.06 	 902 	 1203 	 1948 	 1128 	 397
44.07 	 900 	 1197 	 1946 	 1125 	 398
44.08 	 879 	 1200 	 1945 	 1133 	 397
44.08 	 882 	 1210 	 1931 	 1133 	 400
44.09 	 885 	 1207 	 1941 	 1117 	 408
44.10 	 897 	 1196 	 1935 	 1114 	 406
44.10 	 884 	 1169 	 1929 	 1128 	 404
44.11 	 879 	 1171 	 1934 	 1125 	 409
44.12 	 884 	 1195 	 1929 	 1125 	 411
44.12 	 884 	 1196 	 1919 	 1121 	 416
44.13 	 882 	 1193 	 1926 	 1115 	 416
44.14 	 893 	 1194 	 1933 	 1110 	 422
44.14 	 903 	 1207 	 1934 	 1097 	 419
44.15 	 908 	 1220 	 1924 	 1094 	 424
44.16 	 915 	 1224 	 1925 	 1099 	 425
44.16 	 904 	 1238 	 1945 	 1108 	 423
44.17 	 883 	 1236 	 1928 	 1113 	 426
44.18 	 874 	 1249 	 1930 	 1108 	 423
44.18 	 881 	 1257 	 1925 	 1118 	 411
44.19 	 875 	 1258 	 1912 	 1095 	 408
44.20 	 878 	 1256 	 1916 	 1098 	 408
44.20 	 868 	 1249 	 1923 	 1096 	 410
44.21 	 872 	 1254 	 1930 	 1103 	 413
44.22 	 859 	 1250 	 1927 	 1111 	 415
44.22 	 861 	 1256 	 1922 	 1109 	 418
44.23 	 854 	 1232 	 1928 	 1103 	 405
44.24 	 857 	 1231 	 1934 	 1119 	 401
44.24 	 854 	 1249 	 1936 	 1126 	 399
44.25 	 870 	 1257 	 1925 	 1124 	 394
44.26 	 869 	 1257 	 1928 	 1128 	 398
44.27 	 876 	 1266 	 1932 	 1147 	 397
44.27 	 881 	 1250 	 1926 	 1145 	 396
44.28 	 908 	 1238 	 1922 	 1146 	 394
44.29 	 893 	 1222 	 1920 	 1142 	 391
44.29 	 897 	 1214 	 1921 	 1162 	 392
44.30 	 900 	 1205 	 1929 	 1152 	 398
44.31 	 913 	 1206 	 1930 	 1156 	 401
44.31 	 908 	 1202 	 1927 	 1161 	 408
44.32 	 906 	 1219 	 1910 	 1151 	 406
44.33 	 924 	 1234 	 1904 	 1149 	 409
44.33 	 921 	 1244 	 1892 	 1139 	 402
44.34 	 912 	 1246 	 1889 	 1146 	 399
44.35 	 916 	 1245 	 1878 	 1164 	 401
44.35 	 909 	 1241 	 1883 	 1151 	 406
44.36 	 897 	 1236 	 1884 	 1141 	 408
44.37 	 895 	 1255 	 1896 	 1147 	 405
44.37 	 905 	 1243 	 1878 	 1151 	 403
44.38 	 917 	 1248 	 1873 	 1161 	 399
44.39 	 926 	 1242 	 1876 	 1166 	 400
44.39 	 922 	 1234 	 1885 	 1162 	 399
44.40 	 916 	 1232 	 1879 	 1148 	 395
44.41 	 929 	 1224 	 1871 	 1149 	 399
44.41 	 917 	 1207 	 1882 	 1149 	 393
44.42 	 890 	 1219 	 1889 	 1166 	 386
44.43 	 885 	 1235 	 1903 	 1171 	 390
44.43 	 878 	 1248 	 1893 	 1169 	 392
44.44 	 871 	 1248 	 1895 	 1153 	 397
44.45 	 873 	 1248 	 1879 	 1158 	 390
44.45 	 884 	 1230 	 1877 	 1157 	 386
44.46 	 888 	 1237 	 1880 	 1171 	 390
44.47 	 918 	 1235 	 1884 	 1164 	 387
44.47 	 929 	 1221 	 1884 	 1169 	 389
44.48 	 918 	 1204 	 1894 	 1169 	 387
44.49 	 907 	 1210 	 1894 	 1164 	 389
44.49 	 903 	 1220 	 1901 	 1160 	 384
