Time R1 R2 R3 R4 R5
30.74 925 1353 2469 1545 562
30.75 911 1369 2462 1545 565
30.75 910 1368 2470 1559 569
30.76 934 1378 2461 1554 571
30.77 924 1373 2457 1556 566
30.77 934 1364 2451 1545 572
30.78 931 1358 2457 1544 580
30.78 908 1373 2467 1540 574
30.79 917 1384 2472 1530 567
30.8 927 1372 2451 1521 565
30.8 951 1371 2454 1513 565
30.81 938 1366 2445 1505 562
30.81 924 1360 2453 1509 560
30.82 925 1367 2432 1508 568
30.83 920 1367 2440 1506 557
30.83 921 1377 2450 1509 563
30.84 914 1376 2443 1504 567
30.85 922 1390 2448 1525 567
30.85 918 1386 2456 1519 561
30.86 919 1384 2435 1530 558
30.86 945 1401 2429 1525 564
30.87 944 1395 2431 1523 577
30.88 949 1399 2436 1517 587
30.88 933 1393 2447 1532 581
30.89 918 1383 2442 1535 578
30.89 936 1394 2436 1530 582
30.9 938 1400 2425 1533 576
30.91 949 1401 2422 1518 574
30.91 962 1411 2429 1518 570
30.92 963 1404 2417 1514 564
30.92 962 1404 2408 1520 562
30.93 959 1399 2403 1517 566
30.94 951 1398 2397 1525 569
30.94 931 1400 2387 1522 574
30.95 950 1397 2389 1521 583
30.95 941 1389 2393 1520 581
30.96 962 1387 2390 1526 581
30.97 957 1392 2409 1526 576
30.97 962 1394 2398 1528 570
30.98 958 1382 2394 1529 565
30.99 948 1379 2405 1515 563
30.99 970 1376 2407 1511 558
31 966 1380 2411 1509 558
31 955 1370 2400 1498 563
31.01 970 1368 2413 1492 567
31.01 958 1347 2401 1497 567
31.02 969 1352 2409 1504 568
31.03 988 1350 2396 1507 563
31.03 975 1341 2379 1499 566
31.04 975 1323 2374 1510 552
31.04 971 1341 2388 1500 556
31.05 973 1350 2405 1496 550
31.06 953 1346 2391 1484 540
31.06 939 1332 2392 1484 537
31.07 935 1362 2394 1469 540
31.07 940 1355 2403 1478 544
31.08 941 1361 2385 1466 551
31.09 947 1385 2390 1461 553
31.09 967 1380 2384 1469 554
31.1 959 1378 2390 1458 547
31.1 951 1394 2383 1461 545
31.11 954 1390 2376 1461 545
31.12 961 1386 2371 1469 541
31.12 965 1383 2369 1475 538
31.13 959 1368 2387 1483 531
31.13 966 1378 2401 1481 518
31.14 962 1377 2398 1479 514
31.15 957 1379 2376 1471 513
31.15 951 1374 2385 1457 513
31.16 983 1370 2386 1462 511
31.16 1008 1358 2394 1465 511
31.17 1003 1370 2399 1471 511
31.18 1013 1347 2412 1469 513
31.18 1025 1361 2407 1461 518
31.19 1010 1369 2396 1449 518
31.19 1009 1376 2388 1449 510
31.2 999 1391 2391 1441 506
31.21 990 1393 2390 1445 506
31.21 995 1383 2389 1442 503
31.22 1015 1382 2379 1433 509
31.22 1004 1375 2369 1415 505
31.23 989 1376 2367 1431 515
31.24 987 1390 2372 1426 509
31.24 1008 1380 2376 1430 508
31.25 994 1382 2378 1424 504
31.25 998 1378 2381 1413 502
31.26 981 1377 2362 1419 497
31.27 955 1368 2354 1437 502
31.27 965 1372 2358 1445 500
31.28 959 1367 2361 1444 501
31.28 975 1366 2357 1447 501
31.29 993 1363 2346 1453 501
31.3 985 1355 2351 1448 497
31.3 982 1347 2354 1456 491
31.31 992 1354 2357 1460 495
31.31 962 1344 2355 1447 500
31.32 954 1329 2370 1449 504
31.33 954 1332 2355 1441 494
31.33 937 1343 2356 1437 495
31.34 942 1343 2368 1442 495
31.35 956 1337 2384 1438 493
31.35 962 1335 2377 1457 497
31.36 967 1358 2384 1450 489
31.36 972 1352 2380 1449 491
31.37 947 1351 2384 1438 490
31.38 973 1341 2383 1415 500
31.38 974 1336 2370 1420 496
31.39 978 1320 2376 1419 489
31.39 978 1329 2352 1429 496
31.4 985 1335 2348 1453 499
31.41 994 1330 2363 1445 496
31.41 986 1332 2357 1440 493
31.42 1003 1338 2373 1436 498
31.42 1007 1334 2364 1449 500
31.43 975 1338 2368 1450 499
31.44 991 1361 2363 1450 497
31.44 1006 1375 2359 1452 498
31.45 1012 1378 2364 1438 500
31.45 1001 1374 2372 1458 501
31.46 987 1382 2373 1459 497
31.47 981 1389 2357 1448 503
31.47 969 1379 2364 1457 505
31.48 995 1376 2373 1445 501
31.48 985 1365 2367 1462 499
31.49 979 1359 2381 1455 502
31.5 980 1358 2372 1448 506
31.5 970 1356 2383 1453 514
31.51 986 1368 2362 1455 509
31.51 988 1366 2353 1453 512
31.52 961 1344 2352 1465 502
31.53 965 1342 2338 1456 503
31.53 1002 1343 2340 1455 510
31.54 990 1350 2330 1464 508
31.54 979 1348 2319 1468 504
31.55 973 1350 2327 1444 500
31.56 952 1350 2329 1448 493
31.56 961 1370 2331 1449 493
31.57 961 1376 2313 1451 491
31.58 974 1382 2321 1445 486
31.58 973 1397 2320 1460 486
31.59 959 1395 2314 1453 483
31.59 973 1380 2322 1451 486
31.6 955 1378 2317 1471 497
31.61 939 1379 2320 1466 498
31.61 932 1369 2321 1465 491
31.62 938 1375 2330 1469 492
31.62 928 1384 2333 1448 493
31.63 936 1372 2321 1446 493
31.64 925 1357 2326 1440 502
31.64 928 1358 2310 1425 495
31.65 927 1350 2309 1431 489
31.66 917 1352 2324 1449 490
31.66 932 1339 2306 1449 488
31.67 927 1336 2325 1447 483
31.67 920 1324 2325 1448 483
31.68 931 1338 2322 1446 483
31.69 935 1343 2317 1445 480
31.69 935 1346 2319 1424 480
31.7 938 1355 2298 1429 480
31.7 946 1360 2309 1426 479
31.71 934 1360 2298 1420 480
31.72 954 1351 2299 1430 472
31.72 943 1357 2291 1434 465
31.73 964 1357 2297 1427 463
31.74 941 1357 2291 1411 464
31.74 914 1348 2287 1390 463
31.75 906 1359 2284 1419 466
31.75 893 1359 2285 1413 458
31.76 905 1355 2272 1413 455
31.77 910 1356 2275 1411 456
31.77 904 1336 2263 1411 458
31.78 900 1338 2266 1411 475
31.79 896 1334 2259 1406 467
31.79 890 1338 2256 1403 467
31.8 890 1333 2257 1410 464
31.81 883 1336 2256 1401 468
31.81 907 1364 2261 1391 467
31.82 909 1358 2262 1389 468
31.82 923 1367 2267 1411 464
31.83 923 1370 2285 1406 462
31.84 920 1358 2276 1411 459
31.84 916 1356 2283 1415 460
31.85 927 1354 2311 1425 463
31.86 931 1355 2328 1424 462
31.86 944 1365 2311 1417 465
31.87 960 1363 2303 1426 468
31.87 961 1371 2300 1424 476
31.88 954 1368 2308 1429 483
31.89 920 1365 2316 1437 482
31.89 927 1367 2326 1432 478
31.9 900 1372 2314 1420 482
31.91 902 1373 2315 1412 480
31.91 899 1372 2313 1409 481
31.92 899 1363 2311 1399 486
31.92 922 1366 2309 1407 486
31.93 944 1345 2302 1415 492
31.94 957 1348 2314 1408 493
31.94 942 1350 2296 1397 485
31.95 924 1345 2303 1405 481
31.95 939 1360 2307 1402 480
31.96 943 1345 2311 1392 483
31.97 926 1340 2314 1385 479
31.97 921 1342 2306 1380 479
31.98 916 1334 2311 1381 468
31.99 923 1328 2310 1387 460
31.99 919 1316 2310 1409 454
32 913 1316 2314 1414 463
32 915 1321 2316 1405 467
32.01 926 1328 2309 1404 465
32.02 922 1339 2314 1413 460
32.02 932 1331 2309 1411 459
32.03 952 1340 2297 1401 460
32.03 936 1345 2302 1399 462
32.04 949 1342 2287 1394 466
32.05 951 1334 2287 1388 470
32.05 938 1341 2279 1387 469
32.06 939 1335 2286 1391 469
32.07 938 1332 2282 1399 467
32.07 946 1311 2274 1388 459
32.08 951 1314 2261 1395 463
32.09 947 1312 2261 1390 466
32.09 945 1310 2260 1386 465
32.1 930 1328 2263 1390 461
32.1 938 1338 2263 1387 466
32.11 933 1341 2265 1388 457
32.12 928 1350 2291 1390 461
32.12 941 1342 2292 1390 463
32.13 939 1346 2290 1399 472
32.14 937 1343 2266 1380 468
32.14 936 1332 2257 1373 464
32.15 930 1340 2248 1379 461
32.15 915 1332 2235 1381 467
32.16 910 1333 2246 1379 472
32.17 913 1314 2251 1387 479
32.17 909 1310 2245 1397 481
32.18 893 1306 2251 1385 483
32.19 893 1308 2262 1379 478
32.19 899 1303 2272 1382 472
32.2 879 1305 2283 1395 470
32.2 897 1292 2285 1387 467
32.21 897 1308 2289 1382 464
32.22 889 1310 2292 1390 453
32.22 910 1316 2277 1390 453
32.23 909 1317 2280 1373 453
32.24 915 1313 2278 1377 447
32.24 912 1302 2278 1378 448
32.25 931 1302 2283 1388 444
32.25 937 1311 2286 1390 454
32.26 937 1310 2274 1379 460
32.27 929 1314 2274 1366 459
32.27 923 1318 2265 1368 458
32.28 906 1319 2276 1361 462
32.28 910 1334 2284 1349 463
32.29 920 1320 2279 1347 450
32.3 930 1339 2271 1338 450
32.3 921 1341 2260 1334 454
32.31 939 1353 2261 1332 455
32.31 950 1336 2267 1330 463
32.32 951 1329 2255 1337 468
32.33 952 1346 2253 1335 474
32.33 955 1350 2251 1336 472
32.34 938 1339 2242 1334 473
32.35 942 1345 2249 1345 473
32.35 929 1344 2224 1343 480
32.36 933 1343 2237 1340 481
32.36 955 1334 2251 1353 479
32.37 961 1329 2240 1340 482
32.38 946 1331 2243 1358 480
32.38 939 1321 2251 1357 486
32.39 931 1317 2263 1357 476
32.39 934 1324 2265 1370 479
32.4 916 1319 2249 1368 480
32.41 907 1316 2249 1374 478
32.41 909 1332 2249 1372 484
32.42 896 1316 2250 1372 480
32.43 915 1323 2262 1369 483
32.43 912 1349 2262 1363 488
32.44 907 1334 2247 1368 484
32.44 915 1348 2250 1361 490
32.45 911 1332 2247 1360 494
32.46 910 1337 2230 1367 492
32.46 913 1337 2235 1364 483
32.47 923 1337 2236 1359 481
32.48 923 1330 2223 1350 476
32.48 916 1337 2214 1335 478
32.49 904 1345 2221 1323 485
32.49 932 1338 2224 1320 488
32.5 936 1333 2214 1333 498
32.51 930 1331 2233 1330 504
32.51 956 1313 2221 1329 499
32.52 936 1317 2223 1332 492
32.53 947 1315 2206 1329 491
32.53 947 1318 2201 1320 488
32.54 951 1308 2199 1306 490
32.54 913 1331 2200 1307 487
32.55 912 1342 2208 1307 493
32.56 926 1331 2211 1331 497
32.56 918 1334 2202 1317 495
32.57 924 1315 2198 1329 488
32.57 939 1318 2197 1339 483
32.58 937 1330 2206 1337 488
32.59 953 1332 2211 1342 482
32.59 953 1354 2228 1339 480
32.6 950 1355 2240 1337 482
32.61 972 1328 2231 1339 490
32.61 969 1324 2232 1340 491
32.62 948 1308 2242 1321 491
32.62 946 1309 2249 1308 482
32.63 955 1309 2257 1321 484
32.64 944 1304 2261 1321 492
32.64 954 1305 2255 1323 491
32.65 937 1309 2244 1324 496
32.66 943 1323 2245 1331 500
32.66 933 1307 2245 1341 498
32.67 913 1311 2242 1334 490
32.67 927 1327 2229 1328 489
32.68 928 1332 2224 1327 485
32.69 922 1329 2209 1315 485
32.69 911 1330 2206 1311 490
32.7 931 1322 2209 1304 490
32.7 937 1321 2214 1308 490
32.71 940 1346 2220 1313 493
32.72 950 1354 2216 1309 489
32.72 956 1355 2226 1320 497
32.73 939 1338 2225 1323 489
32.74 915 1355 2231 1327 498
32.74 896 1361 2209 1329 497
32.75 917 1342 2204 1339 496
32.75 907 1342 2204 1338 493
32.76 933 1337 2208 1329 491
32.77 934 1325 2200 1334 481
32.77 924 1322 2189 1331 480
32.78 929 1331 2194 1344 480
32.79 906 1335 2179 1344 488
32.79 919 1336 2166 1338 475
32.8 934 1333 2179 1350 470
32.81 926 1326 2195 1344 469
32.81 935 1331 2186 1347 473
32.82 924 1328 2178 1334 472
32.82 927 1337 2160 1328 476
32.83 935 1343 2163 1317 482
32.84 900 1344 2155 1310 481
32.84 891 1343 2151 1321 482
32.85 855 1345 2158 1319 481
32.86 885 1341 2152 1308 480
32.86 901 1343 2142 1304 484
32.87 906 1324 2138 1309 485
32.87 905 1328 2142 1319 486
32.88 916 1343 2148 1320 483
32.89 919 1335 2151 1325 478
32.89 920 1326 2151 1311 480
32.9 935 1318 2157 1307 483
32.91 932 1312 2153 1305 480
32.91 940 1321 2157 1296 478
32.92 928 1311 2145 1287 473
32.92 932 1319 2138 1285 476
32.93 933 1319 2134 1287 469
32.94 909 1342 2132 1298 473
32.94 910 1347 2151 1306 472
32.95 909 1343 2144 1299 477
32.96 914 1341 2150 1305 472
32.96 927 1332 2138 1309 472
32.97 924 1330 2162 1317 473
32.98 918 1341 2162 1328 481
32.98 922 1345 2171 1314 476
32.99 899 1350 2179 1318 476
32.99 909 1353 2184 1323 477
33 891 1347 2182 1338 470
33.01 898 1347 2190 1351 464
33.01 885 1346 2189 1348 464
33.02 898 1336 2192 1360 466
33.02 892 1346 2189 1367 464
33.03 914 1336 2176 1349 459
33.04 933 1314 2177 1348 464
33.04 932 1312 2186 1349 459
33.05 950 1319 2188 1338 461
33.06 951 1311 2184 1358 460
33.06 946 1327 2194 1362 457
33.07 942 1326 2188 1364 460
33.08 951 1331 2192 1359 459
33.08 918 1334 2176 1370 452
33.09 938 1347 2185 1370 446
33.1 921 1347 2167 1351 444
33.1 911 1348 2161 1347 443
33.11 895 1357 2176 1331 445
33.11 901 1359 2177 1338 449
33.12 897 1351 2182 1306 442
33.13 903 1346 2178 1297 446
33.13 901 1334 2185 1282 442
33.14 894 1342 2193 1286 453
33.15 888 1337 2190 1275 452
33.15 893 1343 2201 1276 451
33.16 898 1334 2184 1285 447
33.16 883 1341 2194 1304 444
33.17 889 1344 2201 1311 443
33.18 894 1350 2208 1297 441
33.18 898 1354 2199 1296 449
33.19 899 1366 2210 1302 445
33.2 909 1366 2210 1293 458
33.2 901 1376 2214 1304 469
33.21 887 1375 2216 1309 473
33.22 892 1370 2211 1310 479
33.22 897 1370 2214 1312 475
33.23 891 1376 2209 1309 475
33.24 888 1366 2210 1307 477
33.24 897 1356 2206 1323 484
33.25 899 1349 2191 1314 487
33.25 910 1352 2186 1308 490
33.26 894 1347 2169 1309 493
33.27 908 1352 2154 1314 486
33.27 900 1351 2165 1312 480
33.28 893 1354 2146 1307 476
33.29 905 1370 2147 1311 471
33.29 911 1353 2140 1322 468
33.3 910 1349 2142 1327 460
33.3 910 1350 2150 1318 460
33.31 908 1352 2149 1317 462
33.32 936 1362 2147 1325 464
33.32 940 1363 2144 1324 469
33.33 940 1354 2142 1316 468
33.34 935 1351 2140 1293 469
33.34 921 1366 2135 1295 475
33.35 918 1357 2138 1298 473
33.36 908 1345 2142 1288 465
33.36 924 1355 2135 1291 461
33.37 908 1359 2132 1287 464
33.38 909 1336 2129 1299 463
33.38 917 1325 2122 1292 468
33.39 937 1322 2117 1300 460
33.4 902 1320 2108 1296 458
33.4 924 1327 2117 1302 452
33.41 908 1332 2116 1295 455
33.41 894 1336 2104 1311 465
33.42 908 1332 2119 1316 465
33.43 911 1339 2105 1333 468
33.43 907 1348 2109 1337 463
33.44 916 1350 2095 1336 465
33.45 891 1350 2092 1333 466
33.45 895 1359 2083 1317 466
33.46 902 1360 2078 1328 470
33.47 911 1353 2091 1319 476
33.47 896 1371 2099 1300 484
33.48 909 1359 2112 1303 477
33.49 923 1380 2105 1295 481
33.49 916 1385 2096 1307 482
33.5 930 1386 2102 1290 478
33.5 947 1367 2097 1285 474
33.51 947 1373 2114 1283 467
33.52 929 1374 2095 1287 465
33.52 922 1383 2080 1292 471
33.53 925 1387 2086 1287 467
33.54 924 1403 2087 1283 461
33.54 929 1390 2085 1264 452
33.55 939 1390 2096 1256 449
33.55 953 1383 2110 1265 453
33.56 957 1379 2106 1270 456
33.57 946 1374 2132 1276 460
33.57 937 1372 2126 1263 460
33.58 954 1367 2126 1266 451
33.59 940 1367 2103 1267 453
33.59 939 1364 2113 1249 457
33.6 944 1351 2108 1238 455
33.61 938 1352 2095 1232 459
33.61 914 1353 2093 1225 465
33.62 909 1357 2069 1231 466
33.62 909 1366 2068 1234 459
33.63 894 1355 2052 1223 458
33.64 921 1356 2042 1222 457
33.64 926 1349 2042 1220 461
33.65 927 1352 2050 1215 460
33.66 928 1362 2055 1215 456
33.66 926 1372 2049 1222 463
33.67 928 1371 2054 1224 463
33.67 917 1377 2062 1228 480
33.68 913 1386 2049 1220 472
33.69 909 1384 2057 1223 461
33.69 912 1379 2046 1220 457
33.7 926 1373 2052 1224 467
33.71 899 1381 2071 1231 472
33.71 892 1369 2053 1250 478
33.72 917 1378 2057 1265 475
33.73 904 1358 2063 1265 466
33.73 904 1382 2034 1256 468
33.74 940 1379 2024 1260 455
33.74 934 1372 2026 1267 453
33.75 940 1363 2035 1277 455
33.76 929 1356 2027 1266 458
33.76 894 1349 2014 1269 452
33.77 906 1365 2024 1243 450
33.78 920 1358 2019 1258 453
33.78 923 1369 2027 1269 454
33.79 937 1373 2030 1266 444
33.79 914 1380 2031 1250 445
33.8 910 1377 2033 1256 444
33.81 918 1371 2032 1253 450
33.81 898 1377 2035 1245 457
33.82 899 1375 2015 1251 460
33.83 912 1374 2006 1243 457
33.83 917 1393 2013 1233 448
33.84 934 1376 2012 1224 450
33.84 913 1383 1997 1223 462
33.85 913 1391 2006 1231 463
33.86 933 1384 2014 1227 468
33.86 943 1394 2026 1232 475
33.87 945 1399 2021 1231 482
33.88 939 1391 2027 1224 477
33.88 928 1388 2018 1233 479
33.89 928 1389 2015 1240 474
33.9 921 1388 2018 1247 474
33.9 927 1395 2018 1254 480
33.91 929 1392 2014 1255 484
33.91 929 1384 2031 1252 490
33.92 928 1381 2011 1236 494
33.93 942 1371 2011 1229 489
33.93 950 1371 2009 1224 482
33.94 955 1376 2032 1220 485
33.95 977 1379 2051 1215 484
33.95 982 1379 2044 1221 488
33.96 964 1405 2053 1226 486
33.97 967 1399 2065 1236 479
33.97 972 1393 2067 1240 474
33.98 957 1403 2085 1241 478
33.98 947 1406 2060 1255 482
33.99 926 1396 2059 1259 488
34 910 1387 2060 1259 486
34 949 1389 2050 1269 487
34.01 959 1381 2056 1264 480
34.02 971 1384 2067 1268 476
34.02 932 1383 2066 1275 474
34.03 912 1379 2077 1274 470
34.03 912 1378 2082 1273 473
34.04 926 1387 2075 1277 469
34.05 941 1380 2071 1282 470
34.05 941 1383 2088 1283 467
34.06 940 1387 2071 1267 463
34.07 942 1385 2069 1256 460
34.07 958 1385 2067 1260 452
34.08 972 1391 2074 1267 464
34.09 970 1393 2075 1264 468
34.09 963 1377 2069 1269 460
34.1 959 1376 2079 1265 459
34.11 950 1390 2080 1263 451
34.11 956 1388 2070 1260 456
34.12 944 1382 2058 1269 455
34.12 958 1375 2057 1271 461
34.13 951 1369 2050 1283 463
34.14 947 1378 2042 1296 465
34.14 943 1371 2048 1292 466
34.15 958 1377 2029 1296 464
34.16 951 1383 2026 1299 469
34.16 973 1391 2019 1297 464
34.17 987 1393 2017 1291 468
34.18 964 1378 2017 1290 471
34.18 947 1384 1998 1289 472
34.19 951 1366 1983 1291 473
34.19 945 1352 1980 1296 473
34.2 949 1359 1975 1302 475
34.21 939 1364 1973 1300 472
34.21 950 1360 1968 1311 481
34.22 943 1363 1974 1293 479
34.23 935 1360 1984 1290 477
34.23 951 1367 1995 1276 473
34.24 951 1357 1979 1266 475
34.24 963 1353 1985 1249 482
34.25 967 1345 1992 1241 483
34.26 952 1358 1987 1245 480
34.26 956 1359 1995 1244 484
34.27 971 1363 1993 1263 484
34.28 975 1357 1998 1259 485
34.28 965 1363 1995 1251 480
34.29 974 1357 2001 1256 480
34.29 967 1343 2000 1227 477
34.3 961 1343 1991 1232 471
34.31 939 1328 1985 1236 472
34.31 940 1325 1997 1221 459
34.32 948 1312 1985 1222 451
34.33 935 1317 1981 1232 459
34.33 942 1330 1980 1236 452
34.34 941 1340 1986 1250 453
34.35 951 1321 1983 1250 451
34.35 922 1312 2000 1266 448
34.36 939 1324 1997 1251 445
34.36 959 1324 1988 1250 439
34.37 961 1329 1992 1248 440
34.38 963 1331 1993 1246 439
34.38 974 1330 1994 1248 440
34.39 961 1316 2003 1235 445
34.4 937 1299 1998 1234 444
34.4 941 1312 2007 1218 446
34.41 948 1312 1998 1223 449
34.42 955 1317 1988 1219 437
34.42 971 1312 1993 1216 438
34.43 964 1313 2003 1201 431
34.43 947 1296 2012 1212 433
34.44 949 1296 2019 1213 435
34.45 965 1288 2012 1209 428
34.45 977 1306 2032 1214 427
34.46 989 1317 2024 1217 425
34.47 973 1318 2037 1208 430
34.47 994 1317 2027 1221 437
34.48 1000 1324 2032 1231 437
34.48 988 1331 2043 1241 437
34.49 987 1333 2023 1242 435
34.5 989 1333 2017 1237 434
34.5 990 1324 2014 1251 435
34.51 983 1319 2018 1245 427
34.52 969 1318 2016 1257 424
34.52 985 1298 2024 1264 421
34.53 986 1308 2024 1271 419
34.54 972 1301 2050 1269 420
34.54 978 1304 2063 1254 417
34.55 966 1320 2055 1245 422
34.55 964 1329 2053 1252 418
34.56 946 1320 2040 1239 409
34.57 944 1339 2074 1242 405
34.57 965 1313 2076 1252 412
34.58 948 1307 2081 1248 426
34.59 956 1303 2066 1248 425
34.59 958 1291 2053 1238 428
34.6 972 1308 2060 1243 429
34.6 975 1302 2057 1237 433
34.61 985 1319 2054 1224 426
34.62 990 1320 2032 1226 422
34.62 995 1323 2026 1214 432
34.63 963 1320 2038 1207 438
34.64 970 1323 2024 1219 432
34.64 946 1324 2029 1214 435
34.65 943 1328 2021 1216 432
34.66 910 1317 2008 1215 434
34.66 938 1328 2019 1230 427
34.67 948 1323 2007 1213 423
34.68 944 1344 2018 1214 412
34.68 954 1338 2016 1214 420
34.69 937 1329 2011 1211 422
34.69 943 1316 2020 1213 428
34.7 938 1336 2011 1205 422
34.71 936 1326 2010 1220 430
34.71 958 1326 1995 1216 437
34.72 941 1330 1977 1218 426
34.73 926 1341 1982 1233 420
34.73 915 1338 1984 1229 416
34.74 910 1340 1990 1222 418
34.75 909 1346 1992 1209 416
34.75 910 1352 1987 1220 421
34.76 909 1335 2001 1217 426
34.76 902 1336 2004 1219 427
34.77 921 1332 2014 1219 422
34.78 906 1335 2013 1231 423
34.78 941 1320 2023 1238 426
34.79 934 1325 2023 1237 421
34.8 910 1323 2024 1243 424
34.8 907 1328 2022 1236 427
34.81 940 1330 2023 1235 426
34.82 949 1333 2035 1226 427
34.82 941 1350 2054 1231 432
34.83 936 1353 2055 1235 435
34.84 935 1346 2045 1240 432
34.84 933 1350 2031 1240 432
34.85 918 1358 2027 1248 439
34.85 938 1358 2027 1243 432
34.86 960 1360 2029 1244 431
34.87 950 1365 2038 1233 434
34.87 936 1357 2043 1235 435
34.88 955 1357 2021 1239 442
34.89 963 1346 2034 1248 445
34.89 964 1367 2021 1239 443
34.9 966 1351 2027 1238 442
34.9 974 1350 2032 1243 445
34.91 954 1359 2027 1254 440
34.92 982 1363 2025 1248 436
34.92 986 1346 2012 1246 432
34.93 955 1356 2010 1241 438
34.94 947 1363 2012 1235 441
34.94 937 1375 2020 1236 438
34.95 925 1363 2007 1242 437
34.96 935 1351 2008 1236 452
34.96 930 1361 2012 1237 456
34.97 926 1363 2018 1227 450
34.98 946 1335 2011 1228 454
34.98 944 1339 2022 1228 451
34.99 926 1341 2025 1228 442
34.99 914 1358 2014 1223 437
35 940 1375 2015 1234 440
35.01 912 1376 2003 1225 434
35.01 896 1363 2000 1219 438
35.02 901 1346 1976 1218 431
35.03 904 1340 1978 1216 430
35.03 901 1354 1987 1220 434
35.04 901 1362 1995 1218 428
35.05 908 1383 1992 1208 425
35.05 911 1370 2000 1199 422
35.06 904 1345 2002 1194 421
35.06 919 1339 2013 1197 414
35.07 917 1340 2014 1197 402
35.08 906 1331 2009 1220 406
35.08 902 1315 2023 1218 410
35.09 893 1327 2008 1218 412
35.1 913 1344 2011 1212 412
35.1 910 1346 2013 1199 414
35.11 919 1345 2040 1203 411
35.12 922 1367 2024 1207 404
35.12 930 1357 2019 1212 406
35.13 932 1360 2019 1201 404
35.14 946 1353 2012 1202 407
35.14 927 1352 1998 1188 407
35.15 929 1359 1995 1193 414
35.15 938 1364 2014 1181 417
35.16 926 1364 2013 1190 427
35.17 935 1358 2004 1173 432
35.17 921 1352 1998 1180 429
35.18 921 1341 2013 1173 438
35.19 897 1362 2017 1172 436
35.19 917 1367 2023 1166 437
35.2 908 1350 2032 1173 437
35.21 911 1353 2036 1177 431
35.21 934 1337 2021 1184 436
35.22 919 1331 2012 1187 431
35.23 932 1318 2022 1197 439
35.23 926 1318 2041 1199 440
35.24 939 1299 2045 1187 438
35.25 919 1308 2058 1183 442
35.25 936 1310 2060 1180 446
35.26 922 1302 2059 1158 445
35.26 926 1298 2051 1162 453
35.27 936 1307 2052 1150 451
35.28 951 1301 2037 1148 443
35.28 951 1317 2037 1158 439
35.29 961 1320 2037 1162 432
35.3 951 1323 2026 1177 435
35.3 986 1318 2018 1178 436
35.31 957 1310 2013 1171 431
35.32 975 1309 1997 1166 431
35.32 962 1324 2004 1177 441
35.33 949 1339 2016 1180 436
35.34 915 1341 2019 1186 435
35.34 932 1343 2019 1186 432
35.35 930 1347 2025 1197 435
35.36 937 1347 2031 1206 431
35.36 925 1342 2018 1213 440
35.37 934 1329 2023 1198 438
35.38 959 1331 2023 1196 429
35.38 954 1323 2032 1205 422
35.39 949 1335 2027 1189 420
35.4 906 1340 2020 1190 414
35.4 909 1336 2019 1182 416
35.41 933 1331 2011 1177 414
35.42 945 1330 2014 1159 408
35.42 950 1337 2030 1167 406
35.43 945 1336 2033 1159 409
35.43 954 1338 2024 1159 409
35.44 959 1323 2020 1166 408
35.45 953 1312 2027 1160 404
35.45 951 1321 2018 1160 404
35.46 945 1322 2021 1151 407
35.47 937 1305 2025 1151 410
35.48 928 1293 2023 1161 409
35.48 954 1284 2002 1156 416
35.49 961 1275 2011 1162 419
35.49 946 1275 2008 1157 420
35.5 927 1297 1992 1158 432
35.51 937 1297 1987 1160 433
35.51 922 1290 1995 1168 431
35.52 925 1301 1984 1156 434
35.53 961 1316 1982 1151 438
35.53 949 1310 1988 1142 435
35.54 948 1321 1979 1123 433
35.55 926 1322 1977 1133 436
35.55 931 1314 1977 1144 430
35.56 925 1311 1990 1160 430
35.57 922 1316 1980 1161 427
35.57 918 1334 1992 1171 431
35.58 910 1322 1991 1176 429
35.59 910 1330 1987 1167 434
35.59 891 1324 1980 1158 433
35.6 910 1331 1986 1154 439
35.61 907 1334 1987 1163 437
35.61 913 1351 1996 1154 438
35.62 915 1354 2016 1152 423
35.62 929 1351 2015 1158 425
35.63 938 1348 2009 1165 422
35.64 940 1360 2012 1167 421
35.64 917 1360 2022 1162 433
35.65 918 1339 2023 1175 435
35.66 905 1356 2013 1178 432
35.66 892 1356 2006 1177 425
35.67 919 1363 1997 1173 428
35.68 916 1372 1991 1175 424
35.68 896 1367 2003 1176 434
35.69 907 1336 1996 1172 431
35.7 898 1344 1996 1180 428
35.7 903 1339 2006 1168 426
35.71 916 1351 2002 1180 427
35.72 921 1354 2005 1176 428
35.72 913 1351 2000 1175 433
35.73 901 1355 2010 1185 439
35.73 918 1353 2014 1186 439
35.74 893 1330 2002 1186 437
35.75 881 1321 2028 1177 445
35.75 877 1322 2007 1162 440
35.76 870 1323 2014 1151 436
35.77 871 1326 2024 1147 438
35.77 881 1330 2018 1147 430
35.78 893 1327 2025 1161 430
35.79 883 1322 2012 1169 428
35.79 890 1313 2011 1161 431
35.8 875 1316 2002 1180 429
35.81 866 1311 2008 1183 434
35.81 866 1308 2006 1179 429
35.82 870 1310 2010 1186 430
35.82 854 1310 1999 1180 431
35.83 864 1319 1985 1191 431
35.84 864 1331 1978 1180 423
35.84 850 1335 1982 1182 425
35.85 845 1324 1971 1193 423
35.86 849 1322 1970 1189 418
35.86 842 1334 1959 1201 414
35.87 837 1322 1951 1213 419
35.88 857 1320 1945 1217 417
35.88 849 1316 1948 1216 417
35.89 837 1301 1956 1212 418
35.9 855 1302 1948 1221 424
35.9 841 1317 1952 1212 420
